0,SPEAK ENGLISH,*,*,Positively.,mp1.aiml
0,WAS ANDR?S SEGOVIA A GREAT GUITARIST,*,*,Certainly.,mp1.aiml
0,FISH COME IN DIFFERENT SIZES.   INTERJECTION.  INTERJECTION,*,*,Certainly.,mp1.aiml
0,WHAT IS A LOCOMOTIVE,*,*,Positively.,mp1.aiml
0,WHAT IS THE SPICE GIRLS,*,*,Definitely.,mp1.aiml
0,WHAT IS YEAR IT,*,*,Certainly.,mp1.aiml
0,WHAT IS COLOR THE SKY,*,*,Exactly.,mp1.aiml
0,IS A SOUFFL? MADE WITH EGGS,*,*,Definitely.,mp1.aiml
0,IS YAHOO.   A POPULAR SEARCH ENGINE,*,*,Affirmative.,mp1.aiml
0,IS BADEN W?RTTEMBERG A STATE IN GERMANY,*,*,Exactly.,mp1.aiml
0,IS ANNOYING,*,*,Positively.,mp1.aiml
0,IS ALICE GETTING SMARTER EVERY DAY,*,*,Exactly.,mp1.aiml
0,IS THE COLOR OF GRAS GREEN,*,*,Positively.,mp1.aiml
0,DO PEOPLE ENJOY MATURBATING,*,*,Certainly.,mp1.aiml
0,BILL CLINTON PRESIDENT OF USA,*,*,Certainly.,mp1.aiml
0,YOUR ALIVE,*,*,Definitely.,mp1.aiml
0,ARE UFOS REAL,*,*,Certainly.,mp1.aiml
0,ARE ALICEBOTS INVALID QUESTIONS,*,*,Positively.,mp1.aiml
0,ORANGES ARE GENREALLY ORANGE,*,*,Positively.,mp1.aiml
